-15.83,-61.66,1
-11.73,-29.68,1
-10.3,-18.8,1
-9.54,-13.21,1
-9.05,-9.72,1
-8.69,-7.28,1
-8.41,-5.43,1
-8.18,-3.95,1
-7.99,-2.71,1
-7.82,-1.62,1
-7.66,-0.64,1
-7.53,0.28,1
-7.42,1.17,1
-7.32,2.06,1
-7.24,2.98,1
-7.19,3.96,1
-7.19,5.05,1
-7.26,6.31,1
-7.45,7.85,1
-7.87,9.83,1
-8.82,12.56,1
-11.1,16.57,1
-17.46,22.41,1
-36.63,24.0,1
-47.6,-7.28,1
-25.84,-18.19,1
-15.67,-14.26,1
-11.6,-10.56,1
-9.63,-7.93,1
-8.51,-6.02,1
-7.81,-4.57,1
-7.33,-3.41,1
-6.98,-2.45,1
-6.71,-1.62,1
-6.5,-0.88,1
-6.35,-0.2,1
-6.23,0.43,1
-6.15,1.05,1
-6.11,1.66,1
-6.12,2.29,1
-6.19,2.95,1
-6.36,3.66,1
-6.67,4.44,1
-7.21,5.31,1
-8.13,6.25,1
-9.7,7.13,1
-12.26,7.42,1
-15.59,5.9,1
-17.53,1.65,1
-15.89,-2.73,1
-12.68,-4.6,1
-10.04,-4.67,1
-8.27,-4.08,1
-7.11,-3.37,1
-6.34,-2.69,1
-5.79,-2.09,1
-5.4,-1.55,1
-5.1,-1.07,1
-4.88,-0.63,1
-4.72,-0.24,1
-4.6,0.12,1
-4.52,0.47,1
-4.49,0.79,1
-4.5,1.1,1
-4.57,1.4,1
-4.71,1.67,1
-4.93,1.91,1
-5.26,2.08,1
-5.69,2.11,1
-6.19,1.93,1
-6.65,1.45,1
-6.86,0.69,1
-6.66,-0.14,1
-6.12,-0.79,1
-5.43,-1.14,1
-4.76,-1.23,1
-4.2,-1.16,1
-3.75,-1.01,1
-3.4,-0.83,1
-3.12,-0.64,1
-2.91,-0.46,1
-2.73,-0.29,1
-2.6,-0.13,1
-2.5,0.0,1
-2.43,0.12,1
-2.38,0.22,1
-2.36,0.29,1
-2.36,0.32,1
-2.37,0.3,1
-2.36,0.23,1
-2.31,0.1,1
-2.19,-0.05,1
-1.99,-0.17,1
-1.74,-0.23,1
-1.48,-0.21,1
-1.26,-0.12,1
-1.11,0.02,1
-1.05,0.18,1
-1.17,0.22,1
-0.84,0.06,1
-0.8,0.27,1
-0.71,0.47,2
-0.58,0.64,1
-0.41,0.79,1
-0.21,0.89,1
0.02,0.94,1
0.26,0.94,1
0.51,0.87,1
0.73,0.74,1
0.91,0.55,1
1.04,0.31,1
1.09,0.04,1
1.07,-0.24,1
0.97,-0.5,1
0.8,-0.71,1
0.58,-0.87,1
0.33,-0.95,1
0.08,-0.97,1
-0.15,-0.93,2
-0.37,-0.83,1
-0.54,-0.68,1
-0.67,-0.51,1
-0.76,-0.31,1
-0.8,-0.1,1
-0.8,0.11,1
-0.75,0.31,1
-0.66,0.5,1
-0.52,0.67,1
-0.35,0.81,1
-0.14,0.9,1
0.09,0.95,1
0.34,0.94,1
0.59,0.86,1
0.82,0.71,1
1.0,0.5,1
1.12,0.23,1
1.16,-0.06,1
1.1,-0.35,1
0.96,-0.61,1
0.75,-0.81,1
0.5,-0.94,1
0.24,-0.98,1
-0.01,-0.96,1
-0.24,-0.88,1
-0.43,-0.75,1
-0.57,-0.59,1
-0.67,-0.4,1
-0.73,-0.21,1
-0.75,0.0,2
-0.72,0.2,2
-0.66,0.39,1
-0.55,0.56,1
-0.41,0.72,1
-0.22,0.85,1
0.0,0.94,1
0.25,0.97,1
0.52,0.95,1
0.79,0.84,1
1.03,0.64,1
1.21,0.36,1
1.29,0.02,1
1.25,-0.32,1
1.1,-0.63,1
0.85,-0.86,1
0.56,-0.99,1
0.27,-1.02,1
0.01,-0.96,1
-0.21,-0.85,1
-0.38,-0.7,2
-0.5,-0.52,1
-0.58,-0.34,1
-0.61,-0.15,1
-0.61,0.04,1
-0.58,0.23,1
-0.51,0.41,1
-0.4,0.59,1
-0.26,0.76,1
-0.07,0.91,1
0.19,1.03,3
0.51,1.11,1
0.92,1.08,1
1.36,0.87,1
1.74,0.41,1
1.84,-0.25,1
1.55,-0.86,1
1.03,-1.18,1
0.52,-1.19,1
0.15,-1.03,1
-0.08,-0.8,1
-0.21,-0.55,1
-0.27,-0.31,1
-0.27,-0.07,1
-0.24,0.18,2
-0.16,0.46,1
-0.02,0.85,1
0.37,1.58,1
4.04,3.54,1
0.28,-2.24,1
-0.05,-0.39,1
0.34,2.54,1
1.02,2.48,1
1.71,2.22,1
2.34,1.74,1
2.83,1.04,1
3.06,0.18,1
2.99,-0.72,1
2.61,-1.54,1
2.0,-2.16,1
1.27,-2.52,1
0.53,-2.64,1
-0.15,-2.55,1
-0.74,-2.31,1
-1.21,-1.97,1
-1.57,-1.57,1
-1.82,-1.13,1
-1.98,-0.68,1
-2.05,-0.22,1
-2.03,0.23,1
-1.94,0.68,1
-1.77,1.1,1
-1.52,1.51,1
-1.19,1.88,1
-0.76,2.2,1
-0.23,2.45,1
0.4,2.58,1
1.11,2.55,1
1.87,2.29,1
2.59,1.75,1
3.12,0.94,1
3.32,-0.08,1
3.12,-1.11,1
2.55,-1.96,1
1.76,-2.5,1
0.92,-2.71,1
0.15,-2.67,1
-0.49,-2.44,1
-0.99,-2.1,1
-1.36,-1.71,1
-1.62,-1.29,1
-1.79,-0.87,1
-1.88,-0.45,1
-1.9,-0.04,1
-1.86,0.37,1
-1.76,0.76,1
-1.6,1.15,1
-1.37,1.52,1
-1.07,1.89,1
-0.66,2.23,1
-0.14,2.52,1
0.53,2.71,1
1.35,2.74,1
2.31,2.47,1
3.25,1.74,1
3.87,0.52,1
3.83,-0.95,1
3.09,-2.18,1
1.99,-2.84,1
0.92,-2.97,1
0.06,-2.76,1
-0.57,-2.4,1
-1.0,-1.98,1
-1.28,-1.56,1
-1.47,-1.15,1
-1.57,-0.77,1
-1.62,-0.41,1
-1.62,-0.07,1
-1.59,0.26,1
-1.53,0.59,1
-1.43,0.92,1
-1.3,1.26,1
-1.12,1.62,1
-0.87,2.03,1
-0.5,2.49,1
0.07,3.04,1
1.05,3.65,1
2.87,4.08,1
5.96,2.98,1
7.25,-1.87,1
3.61,-4.78,1
0.88,-4.19,1
-0.29,-3.15,1
-0.78,-2.31,1
-1.0,-1.69,1
-1.08,-1.21,1
-1.1,-0.82,1
-1.09,-0.51,1
-1.07,-0.23,1
-1.04,0.03,1
-1.01,0.28,1
-0.99,0.54,1
-1.0,0.83,1
-1.09,1.21,1
-1.42,1.75,1
-2.73,2.31,1
-4.53,-0.37,1
-1.91,-1.54,1
-0.91,-0.81,1
-0.57,-0.2,3
-0.53,0.51,1
-1.18,-0.67,1
-1.29,-0.36,1
-1.33,-0.04,1
-1.3,0.28,1
-1.2,0.59,1
-1.04,0.87,1
-0.82,1.12,1
-0.54,1.32,1
-0.2,1.46,1
0.17,1.52,1
0.56,1.48,1
0.96,1.34,1
1.31,1.08,1
1.59,0.71,1
1.75,0.26,1
1.77,-0.22,1
1.64,-0.69,1
1.37,-1.08,1
1.0,-1.37,1
0.59,-1.53,1
0.18,-1.56,1
-0.21,-1.49,1
-0.55,-1.34,1
-0.83,-1.12,1
-1.03,-0.85,1
-1.18,-0.57,1
-1.25,-0.26,1
-1.27,0.04,1
-1.22,0.35,1
-1.12,0.63,1
-0.96,0.9,1
-0.74,1.14,1
-0.46,1.34,1
-0.12,1.48,1
0.26,1.54,1
0.67,1.5,1
1.09,1.34,1
1.47,1.04,1
1.76,0.62,1
1.9,0.1,1
1.86,-0.44,1
1.63,-0.93,1
1.27,-1.3,1
0.83,-1.53,1
0.38,-1.6,1
-0.04,-1.55,1
-0.4,-1.4,1
-0.68,-1.19,1
-0.9,-0.94,1
-1.05,-0.66,1
-1.14,-0.38,1
-1.17,-0.1,1
-1.15,0.18,1
-1.09,0.46,1
-0.97,0.72,1
-0.81,0.97,1
-0.58,1.2,1
-0.3,1.4,1
0.05,1.54,1
0.47,1.61,1
0.95,1.55,1
1.46,1.33,1
1.91,0.9,1
2.19,0.28,1
2.19,-0.44,1
1.88,-1.09,1
1.36,-1.52,1
0.79,-1.7,1
0.27,-1.67,1
-0.15,-1.51,1
-0.46,-1.28,1
-0.68,-1.02,1
-0.83,-0.76,1
-0.91,-0.5,1
-0.95,-0.24,1
-0.96,0.01,1
-0.92,0.25,1
-0.86,0.49,1
-0.76,0.74,1
-0.62,0.99,1
-0.43,1.26,1
-0.15,1.55,1
0.27,1.87,1
0.96,2.15,1
2.1,2.19,1
3.63,1.2,1
3.85,-1.26,1
2.03,-2.58,1
0.6,-2.31,1
-0.08,-1.73,1
-0.36,-1.22,1
-0.48,-0.81,1
-0.51,-0.47,1
-0.5,-0.17,1
-0.46,0.12,1
-0.42,0.46,1
-0.4,0.95,1
-0.67,2.15,1
-5.24,-3.21,1
-0.43,-0.73,1
-0.32,1.14,1
-0.03,1.22,1
0.28,1.23,1
0.6,1.16,1
0.9,1.0,1
1.15,0.75,1
1.33,0.44,1
1.41,0.08,1
1.39,-0.29,1
1.26,-0.64,1
1.03,-0.92,1
0.74,-1.13,1
0.42,-1.24,1
0.09,-1.26,1
-0.22,-1.2,1
-0.49,-1.07,1
-0.72,-0.88,1
-0.88,-0.66,1
-1.0,-0.41,1
-1.05,-0.15,1
-1.05,0.11,1
-1.0,0.37,1
-0.89,0.61,1
-0.72,0.83,1
-0.51,1.01,1
-0.26,1.15,1
0.03,1.23,1
0.35,1.23,1
0.68,1.15,1
0.99,0.98,1
1.25,0.71,1
1.43,0.36,1
1.49,-0.03,1
1.43,-0.43,1
1.24,-0.78,2
0.97,-1.05,1
0.64,-1.22,2
0.29,-1.28,1
-0.04,-1.25,1
-0.33,-1.14,1
-0.57,-0.97,1
-0.76,-0.77,1
-0.89,-0.54,1
-0.97,-0.29,1
-0.99,-0.04,1
-0.97,0.21,1
-0.9,0.45,1
-0.78,0.67,1
-0.61,0.88,1
-0.4,1.05,1
-0.13,1.18,1
0.17,1.26,1
0.52,1.26,1
0.88,1.15,1
1.22,0.93,1
1.49,0.59,1
1.64,0.15,1
1.62,-0.33,1
1.44,-0.76,1
1.12,-1.09,1
0.74,-1.27,1
0.35,-1.33,1
0.01,-1.27,1
-0.28,-1.13,1
-0.51,-0.94,1
-0.67,-0.73,1
-0.78,-0.5,1
-0.84,-0.27,1
-0.86,-0.04,1
-0.83,0.19,1
-0.77,0.41,1
-0.67,0.62,1
-0.53,0.83,1
-0.34,1.03,1
-0.09,1.21,1
0.24,1.36,1
0.66,1.43,1
1.18,1.36,1
1.74,1.04,1
2.18,0.4,1
2.22,-0.46,1
1.78,-1.19,1
1.12,-1.53,1
0.51,-1.52,1
0.07,-1.33,1
-0.22,-1.06,1
-0.39,-0.79,1
-0.48,-0.54,1
-0.52,-0.29,1
-0.52,-0.06,1
-0.49,0.17,1
-0.44,0.42,1
-0.36,0.71,1
-0.23,1.11,1
0.02,1.81,1
1.09,3.89,1
4.09,-8.99,1
-0.28,-1.87,1
-0.24,-0.59,1
-0.12,0.27,1
-2.11,-2.62,1
-2.52,-2.0,1
-2.79,-1.36,1
-2.94,-0.72,1
-2.99,-0.09,1
-2.93,0.52,1
-2.78,1.13,1
-2.54,1.71,1
-2.19,2.28,1
-1.72,2.82,1
-1.12,3.3,1
-0.35,3.7,1
0.6,3.95,1
1.73,3.95,1
2.99,3.57,1
4.21,2.68,1
5.1,1.23,1
5.32,-0.57,1
4.73,-2.31,1
3.53,-3.56,1
2.11,-4.16,1
0.78,-4.22,1
-0.33,-3.93,1
-1.17,-3.44,1
-1.79,-2.86,1
-2.23,-2.26,1
-2.52,-1.65,1
-2.69,-1.06,1
-2.78,-0.48,1
-2.78,0.07,1
-2.71,0.62,1
-2.57,1.15,1
-2.36,1.68,1
-2.06,2.21,1
-1.66,2.74,1
-1.12,3.26,1
-0.4,3.74,1
0.56,4.13,1
1.83,4.31,1
3.4,4.03,1
5.09,2.94,1
6.26,0.83,1
6.11,-1.78,1
4.63,-3.8,1
2.67,-4.66,1
0.96,-4.62,1
-0.29,-4.13,1
-1.13,-3.49,1
-1.69,-2.84,1
-2.04,-2.21,1
-2.27,-1.64,1
-2.39,-1.1,1
-2.45,-0.61,1
-2.46,-0.14,1
-2.42,0.3,1
-2.35,0.74,1
-2.23,1.18,1
-2.08,1.64,1
-1.87,2.13,1
-1.59,2.66,1
-1.18,3.27,1
-0.58,3.99,1
0.39,4.83,1
2.09,5.73,1
5.3,6.09,1
10.05,3.13,1
9.87,-4.52,1
4.26,-7.22,1
0.83,-6.08,1
-0.68,-4.64,1
-1.36,-3.5,1
-1.68,-2.63,1
-1.83,-1.97,1
-1.89,-1.43,1
-1.9,-0.99,1
-1.89,-0.61,1
-1.87,-0.27,2
-1.83,0.04,1
-1.79,0.34,1
-1.76,0.63,1
-1.73,0.94,1
-1.73,1.28,1
-1.76,1.67,1
-1.88,2.17,1
-2.19,2.85,1
-3.07,3.81,1
-5.76,4.49,1
-9.05,0.04,1
-5.16,-3.27,1
-2.82,-2.57,1
-1.91,-1.77,2
-1.48,-1.2,1
-1.22,-0.78,1
-1.06,-0.44,1
-0.94,-0.16,1
-0.88,0.12,2
-0.89,0.41,1
-1.11,0.73,1
-1.9,0.54,1
-1.15,-0.49,1
-0.63,0.49,1
-0.5,0.64,1
-0.33,0.77,1
-0.13,0.85,1
0.09,0.88,1
0.32,0.86,1
0.54,0.78,1
0.73,0.64,1
0.89,0.45,1
0.99,0.22,1
1.02,-0.04,1
0.98,-0.29,1
0.86,-0.52,1
0.7,-0.7,1
0.49,-0.83,1
0.26,-0.9,1
0.03,-0.9,1
-0.19,-0.85,1
-0.38,-0.74,1
-0.54,-0.6,1
-0.65,-0.43,1
-0.73,-0.24,1
-0.76,-0.05,1
-0.74,0.15,1
-0.68,0.34,1
-0.58,0.51,1
-0.44,0.67,2
-0.27,0.78,1
