0.35,-0.31,1
0.33,-0.3,2
0.32,-0.28,2
0.31,-0.27,2
0.3,-0.26,2
0.28,-0.24,2
0.27,-0.22,1
0.26,-0.21,1
0.26,-0.19,1
0.25,-0.17,3
0.24,-0.15,2
0.24,-0.13,3
0.23,-0.12,2
0.23,-0.1,2
0.22,-0.07,1
0.22,-0.05,3
0.22,-0.03,2
0.22,-0.01,2
0.22,0.01,1
0.22,0.04,1
0.22,0.06,2
0.23,0.09,2
0.23,0.11,1
0.24,0.14,2
0.25,0.17,2
0.26,0.19,1
0.27,0.22,1
0.28,0.25,1
0.3,0.28,2
0.31,0.31,2
0.33,0.34,2
0.36,0.37,1
0.38,0.41,2
0.41,0.44,3
0.44,0.47,2
0.48,0.51,1
0.52,0.54,1
0.57,0.58,1
0.63,0.61,1
0.7,0.64,1
0.77,0.67,2
0.86,0.69,1
0.96,0.71,1
1.08,0.71,1
1.2,0.68,1
1.34,0.63,1
1.48,0.54,1
1.61,0.41,1
1.71,0.23,1
1.75,0.01,1
1.72,-0.22,1
1.62,-0.43,1
1.45,-0.59,1
1.25,-0.68,1
1.05,-0.7,1
0.87,-0.67,1
0.73,-0.59,2
0.61,-0.49,2
0.46,-0.24,2
0.43,-0.09,3
0.43,0.08,3
0.49,0.28,2
0.65,0.54,2
1.15,0.8,1
2.1,-0.1,1
0.73,-0.63,3
0.81,0.65,3
0.84,0.64,1
0.88,0.62,1
0.92,0.61,2
0.95,0.58,2
0.99,0.56,1
1.03,0.53,1
1.06,0.5,2
1.1,0.47,3
1.13,0.44,2
1.16,0.4,2
1.19,0.36,2
1.21,0.31,1
1.23,0.27,1
1.25,0.22,2
1.27,0.17,3
1.28,0.12,1
1.29,0.07,2
1.29,0.01,3
1.29,-0.04,3
1.29,-0.09,2
1.28,-0.15,3
1.27,-0.2,3
1.25,-0.25,3
1.23,-0.3,3
1.2,-0.34,3
1.17,-0.39,1
1.14,-0.43,2
1.11,-0.46,3
1.07,-0.5,3
1.03,-0.53,2
0.99,-0.55,1
0.95,-0.57,2
0.9,-0.59,1
0.86,-0.61,1
0.82,-0.62,2
0.78,-0.63,2
0.69,-0.63,2
0.65,-0.63,2
0.61,-0.62,2
0.57,-0.61,1
0.54,-0.6,2
0.5,-0.59,3
0.47,-0.58,2
0.44,-0.56,1
0.41,-0.54,1
0.38,-0.52,3
0.35,-0.5,2
0.33,-0.47,2
0.3,-0.45,3
0.28,-0.42,1
0.26,-0.4,1
0.24,-0.37,2
0.23,-0.34,1
0.21,-0.31,2
0.2,-0.28,3
0.19,-0.25,1
0.18,-0.22,2
0.17,-0.19,2
0.16,-0.16,2
0.16,-0.12,2
0.15,-0.09,2
0.15,-0.05,2
0.15,-0.01,3
0.15,0.02,2
0.15,0.06,1
0.16,0.1,2
0.16,0.15,2
0.17,0.19,1
0.19,0.24,2
0.2,0.28,2
0.22,0.33,1
0.24,0.39,2
0.26,0.44,1
0.3,0.51,2
0.33,0.57,1
0.38,0.64,1
0.44,0.72,2
0.52,0.8,1
0.62,0.89,1
0.75,0.98,1
0.92,1.06,1
1.16,1.13,1
1.47,1.15,1
1.88,1.05,1
2.31,0.72,1
2.57,0.1,1
2.41,-0.62,1
1.9,-1.08,1
1.34,-1.18,1
0.91,-1.06,1
0.63,-0.85,1
0.45,-0.62,2
0.3,-0.15,2
0.31,0.13,1
0.41,0.51,2
1.03,1.18,1
1.84,-1.39,1
0.35,0.25,1
0.36,0.25,2
0.38,0.26,1
0.39,0.26,1
0.4,0.26,1
0.41,0.26,1
0.42,0.27,1
0.44,0.27,2
0.45,0.27,3
0.46,0.27,2
0.47,0.27,1
0.49,0.27,1
0.5,0.27,1
0.52,0.27,3
0.53,0.26,1
0.54,0.26,2
0.56,0.26,1
0.57,0.26,1
0.58,0.25,1
0.6,0.25,2
0.61,0.24,3
0.63,0.24,2
0.64,0.23,1
0.65,0.22,2
0.67,0.21,1
0.68,0.2,1
0.69,0.19,1
0.7,0.18,1
0.71,0.17,2
0.73,0.16,2
0.74,0.15,1
0.75,0.14,1
0.76,0.12,2
0.76,0.11,2
0.77,0.1,2
0.78,0.08,2
0.78,0.07,2
0.79,0.05,1
0.79,0.04,1
0.79,0.02,1
0.8,0.01,1
0.8,-0.01,1
0.8,-0.03,2
0.79,-0.04,1
0.79,-0.06,1
0.79,-0.07,1
0.78,-0.08,1
0.78,-0.1,2
0.77,-0.11,1
0.76,-0.12,1
0.75,-0.13,1
0.74,-0.14,1
0.73,-0.15,2
0.72,-0.15,3
0.71,-0.16,1
0.7,-0.16,2
0.69,-0.17,1
0.67,-0.17,2
0.66,-0.17,2
0.65,-0.16,4
0.64,-0.16,1
0.62,-0.16,3
0.61,-0.15,1
0.6,-0.14,1
0.59,-0.13,3
0.58,-0.12,1
0.57,-0.11,2
0.56,-0.1,3
0.56,-0.08,1
0.55,-0.06,2
0.55,-0.05,1
0.55,-0.03,1
0.55,-0.01,1
0.55,0.02,1
0.55,0.04,1
0.56,0.06,2
0.57,0.09,3
0.58,0.12,2
0.62,0.17,2
0.64,0.2,2
0.67,0.23,2
0.71,0.26,1
0.75,0.28,2
0.81,0.3,1
0.87,0.31,1
0.94,0.32,2
1.02,0.3,1
1.11,0.26,1
1.19,0.19,1
1.25,0.08,1
1.26,-0.05,2
1.22,-0.18,1
1.11,-0.28,1
0.97,-0.31,1
0.83,-0.26,1
0.84,0.25,1
1.33,0.15,1
0.74,-0.11,1
0.73,-0.12,1
0.73,-0.14,1
0.71,-0.17,2
0.7,-0.18,1
0.69,-0.19,2
0.68,-0.2,1
0.67,-0.22,1
0.66,-0.23,1
0.65,-0.24,2
0.63,-0.24,2
0.62,-0.25,2
0.61,-0.26,1
0.59,-0.27,1
0.58,-0.27,2
0.57,-0.28,2
0.55,-0.28,1
0.54,-0.28,1
0.52,-0.28,2
0.51,-0.28,2
0.5,-0.28,1
0.48,-0.28,1
0.47,-0.28,2
0.45,-0.28,2
0.44,-0.27,1
0.43,-0.27,1
0.41,-0.26,2
0.4,-0.26,2
0.39,-0.25,1
0.38,-0.24,2
0.37,-0.23,1
0.36,-0.22,2
0.35,-0.21,1
0.34,-0.2,1
0.33,-0.19,2
0.32,-0.18,2
0.31,-0.16,2
0.31,-0.15,1
0.3,-0.14,3
0.29,-0.12,1
0.29,-0.11,3
0.29,-0.09,2
0.28,-0.08,1
0.28,-0.06,2
0.28,-0.04,4
0.28,-0.02,3
0.28,-0.01,1
0.28,0.01,2
0.28,0.03,3
0.28,0.05,1
0.28,0.07,1
0.29,0.09,1
0.3,0.11,1
0.3,0.14,2
0.31,0.16,2
0.32,0.18,1
0.33,0.2,1
0.34,0.23,1
0.37,0.28,1
0.39,0.3,2
0.41,0.33,2
0.44,0.35,3
0.46,0.38,1
0.49,0.4,1
0.52,0.43,2
0.56,0.45,1
0.6,0.48,1
0.65,0.5,1
0.7,0.52,1
0.76,0.54,1
0.82,0.55,1
0.89,0.55,1
0.97,0.55,1
1.06,0.54,2
1.15,0.51,1
1.24,0.46,1
1.33,0.38,1
1.41,0.29,1
1.47,0.17,1
1.5,0.02,1
1.49,-0.13,1
1.44,-0.27,1
1.35,-0.39,1
1.23,-0.48,1
1.09,-0.53,1
0.95,-0.53,2
0.83,-0.51,2
0.72,-0.45,1
0.63,-0.37,1
0.56,-0.27,2
0.52,-0.16,1
0.5,-0.03,5
0.52,0.13,4
0.6,0.3,1
0.79,0.51,1
1.29,0.6,1
1.74,-0.25,1
0.74,-0.48,1
0.97,0.58,2
1.0,0.56,2
1.04,0.53,1
1.07,0.5,1
1.14,0.43,1
1.17,0.39,2
1.19,0.35,2
1.22,0.31,2
1.24,0.26,1
1.26,0.21,2
1.28,0.11,2
1.29,0.06,1
1.29,-0.1,1
1.18,-0.39,2
1.04,-0.53,1
1.0,-0.56,1
0.96,-0.58,1
0.91,-0.6,2
0.87,-0.61,3
0.83,-0.63,1
0.79,-0.63,2
0.74,-0.64,1
0.7,-0.64,2
0.66,-0.64,2
0.62,-0.64,2
0.58,-0.63,1
0.55,-0.62,3
0.51,-0.61,2
0.48,-0.6,3
0.44,-0.58,2
0.41,-0.57,1
0.38,-0.55,1
0.36,-0.53,4
0.33,-0.51,2
0.31,-0.48,3
0.28,-0.46,3
0.26,-0.44,1
0.24,-0.41,4
0.23,-0.38,2
0.21,-0.36,5
0.2,-0.33,3
0.18,-0.3,6
0.17,-0.27,4
0.16,-0.24,3
0.15,-0.21,4
0.14,-0.18,5
0.14,-0.15,2
0.13,-0.11,4
0.13,-0.08,1
0.13,-0.04,4
0.13,-0.01,2
0.13,0.03,1
0.13,0.07,4
0.13,0.11,5
0.14,0.15,3
0.15,0.19,2
0.16,0.23,2
0.17,0.28,3
0.19,0.33,3
0.21,0.38,3
0.23,0.43,1
0.26,0.49,3
0.29,0.55,3
0.33,0.61,2
0.38,0.68,2
0.45,0.76,1
0.52,0.84,1
0.62,0.93,1
0.76,1.02,2
0.93,1.11,1
1.17,1.18,1
1.48,1.2,1
1.88,1.11,1
2.33,0.81,1
2.63,0.22,1
2.55,-0.52,1
2.08,-1.06,1
1.5,-1.23,1
1.04,-1.15,1
0.71,-0.97,1
0.51,-0.75,1
0.38,-0.53,3
0.31,-0.3,2
0.3,0.22,1
0.44,0.63,1
1.3,1.36,1
1.39,-1.43,1
0.36,0.35,2
0.37,0.35,1
0.39,0.36,1
0.41,0.36,1
0.42,0.36,1
0.44,0.37,2
0.46,0.37,2
0.47,0.37,2
0.49,0.37,2
0.51,0.37,1
0.53,0.37,2
0.55,0.36,1
0.57,0.36,1
0.59,0.36,2
0.6,0.35,2
0.62,0.35,2
0.64,0.34,1
0.66,0.33,1
0.68,0.32,1
0.7,0.31,1
0.72,0.3,1
0.74,0.29,1
0.77,0.27,1
0.79,0.25,1
0.81,0.23,1
0.82,0.22,2
0.83,0.2,1
0.85,0.18,1
0.86,0.16,1
0.87,0.14,2
0.88,0.12,1
0.89,0.09,1
0.9,0.07,1
0.9,0.05,2
0.9,0.02,2
0.91,0.0,2
0.9,-0.03,3
0.9,-0.05,1
0.9,-0.07,2
0.89,-0.1,2
0.89,-0.12,1
0.88,-0.14,2
0.87,-0.16,1
0.85,-0.18,1
0.84,-0.2,1
0.79,-0.24,1
0.77,-0.25,1
0.75,-0.26,2
0.73,-0.27,2
0.71,-0.27,2
0.69,-0.28,2
0.67,-0.28,1
0.65,-0.28,2
0.63,-0.27,1
0.61,-0.27,1
0.59,-0.26,2
0.57,-0.25,2
0.55,-0.24,2
0.54,-0.23,1
0.52,-0.21,1
0.51,-0.2,2
0.49,-0.18,4
0.48,-0.16,2
0.47,-0.14,2
0.46,-0.12,4
0.46,-0.1,3
0.45,-0.07,2
0.45,-0.04,4
0.45,-0.02,4
0.45,0.01,3
0.45,0.04,5
0.46,0.08,5
0.47,0.11,3
0.48,0.14,3
0.49,0.18,3
0.52,0.22,1
0.58,0.3,2
0.62,0.34,1
0.67,0.38,2
0.73,0.42,2
0.81,0.45,2
0.9,0.47,1
1.02,0.47,1
1.15,0.44,1
1.28,0.37,1
1.41,0.24,1
1.48,0.04,1
1.45,-0.19,1
1.31,-0.38,1
1.09,-0.47,2
0.88,-0.45,1
0.71,-0.33,1
0.61,-0.16,2
0.6,0.08,2
0.79,0.39,1
1.59,0.17,1
0.62,-0.09,1
0.62,-0.1,1
0.61,-0.11,1
0.61,-0.12,1
0.6,-0.12,2
0.59,-0.14,1
0.58,-0.15,2
0.57,-0.15,3
0.57,-0.16,1
0.56,-0.16,1
0.55,-0.17,1
0.54,-0.17,2
0.53,-0.18,1
0.52,-0.18,1
0.51,-0.18,3
0.5,-0.19,1
0.49,-0.19,1
0.48,-0.19,1
0.47,-0.19,2
0.46,-0.18,2
0.45,-0.18,1
0.44,-0.18,2
0.43,-0.17,1
0.42,-0.17,2
0.41,-0.16,1
0.4,-0.16,1
0.4,-0.15,1
0.39,-0.14,3
0.38,-0.14,1
0.38,-0.13,1
0.37,-0.12,1
0.37,-0.11,2
0.36,-0.1,1
0.36,-0.09,2
0.35,-0.08,1
0.35,-0.07,1
0.35,-0.06,1
0.35,-0.05,2
0.34,-0.04,2
0.34,-0.02,1
0.34,-0.01,1
0.34,0.0,2
0.34,0.02,1
0.35,0.03,1
0.35,0.05,1
0.35,0.06,1
0.36,0.08,2
0.36,0.09,1
0.37,0.11,2
0.37,0.13,1
0.38,0.14,3
0.4,0.18,1
0.41,0.19,2
0.43,0.21,2
0.44,0.23,1
0.46,0.25,2
0.48,0.27,1
0.5,0.28,2
0.52,0.3,2
0.54,0.32,1
0.57,0.34,2
0.63,0.37,2
0.66,0.38,1
0.7,0.39,2
0.74,0.4,1
0.79,0.41,1
0.84,0.41,1
0.89,0.4,1
0.95,0.39,1
1.0,0.37,1
1.06,0.35,1
1.12,0.31,2
1.17,0.26,2
1.22,0.2,2
1.25,0.12,2
1.27,0.04,1
1.28,-0.05,1
1.26,-0.14,1
1.21,-0.22,1
1.15,-0.29,1
1.08,-0.34,1
0.99,-0.37,1
0.9,-0.37,1
0.82,-0.35,1
0.74,-0.31,1
0.68,-0.25,1
0.63,-0.18,1
0.6,-0.08,2
0.6,0.02,1
0.63,0.15,1
0.72,0.29,2
0.92,0.41,1
1.3,0.36,1
1.45,-0.25,1
0.78,-0.34,1
1.08,0.44,2
1.11,0.4,2
1.14,0.36,1
1.16,0.32,1
1.18,0.28,1
1.2,0.24,2
1.22,0.19,1
1.23,0.15,1
1.24,0.1,1
1.25,0.05,2
1.25,0.0,1
1.25,-0.05,1
1.21,-0.24,1
1.17,-0.33,1
1.14,-0.37,1
1.12,-0.4,1
1.09,-0.44,1
1.05,-0.47,1
1.02,-0.5,1
0.98,-0.53,1
0.94,-0.55,1
0.9,-0.57,1
0.87,-0.59,2
0.83,-0.6,1
0.79,-0.61,1
0.75,-0.62,1
0.71,-0.62,1
0.67,-0.62,2
0.63,-0.62,1
0.59,-0.62,1
0.56,-0.61,3
0.52,-0.6,2
0.49,-0.59,2
0.46,-0.58,2
0.43,-0.57,1
0.4,-0.55,1
0.37,-0.53,2
0.35,-0.52,4
0.32,-0.5,5
0.3,-0.48,5
0.28,-0.45,3
0.26,-0.43,4
0.22,-0.38,4
0.19,-0.33,2
0.17,-0.28,4
0.16,-0.25,5
0.15,-0.22,4
0.14,-0.19,4
0.13,-0.16,2
0.13,-0.13,3
0.12,-0.1,1
0.12,-0.06,5
0.12,-0.03,2
0.12,0.0,2
0.12,0.04,2
0.12,0.08,2
0.13,0.15,1
0.14,0.19,1
0.15,0.23,1
0.17,0.27,2
0.18,0.32,2
0.2,0.37,2
0.22,0.42,3
0.24,0.47,2
0.28,0.53,4
0.31,0.59,2
0.36,0.65,2
0.41,0.72,1
0.48,0.79,1
0.56,0.87,1
0.66,0.95,1
0.8,1.03,1
0.97,1.11,1
1.2,1.17,1
1.51,1.17,1
1.88,1.08,1
2.28,0.79,1
2.57,0.26,1
2.54,-0.41,1
2.16,-0.95,1
1.63,-1.18,1
1.16,-1.17,1
0.82,-1.03,2
0.59,-0.84,1
0.44,-0.63,1
0.34,-0.42,2
0.29,-0.21,1
0.32,0.32,1
0.52,0.75,2
1.72,1.4,1
1.06,-1.29,1
0.39,0.45,1
0.41,0.45,3
0.43,0.46,2
0.46,0.46,1
0.48,0.46,1
0.5,0.46,1
0.52,0.46,2
0.54,0.46,2
0.57,0.46,1
0.59,0.45,1
0.62,0.45,1
0.64,0.44,1
0.66,0.44,1
0.69,0.43,1
0.71,0.42,1
0.74,0.41,1
0.76,0.4,1
0.79,0.38,1
0.81,0.37,1
0.83,0.35,1
0.86,0.33,1
0.88,0.31,1
0.9,0.29,1
0.92,0.27,1
0.94,0.24,1
0.95,0.22,2
0.97,0.19,1
0.98,0.16,1
1.0,0.1,1
1.01,0.07,1
1.01,0.04,3
1.02,0.0,2
1.02,-0.03,1
1.01,-0.06,2
1.01,-0.09,1
1.0,-0.13,1
0.99,-0.16,1
0.98,-0.19,1
0.92,-0.26,1
0.9,-0.29,2
0.88,-0.31,2
0.86,-0.32,1
0.83,-0.34,1
0.8,-0.35,1
0.78,-0.36,1
0.75,-0.37,1
0.72,-0.38,1
0.69,-0.38,2
0.67,-0.38,2
0.64,-0.38,1
0.61,-0.37,1
0.59,-0.37,1
0.56,-0.36,1
0.54,-0.35,2
0.52,-0.33,1
0.49,-0.32,1
0.47,-0.3,2
0.44,-0.26,2
0.42,-0.24,2
0.41,-0.22,2
0.39,-0.19,1
0.37,-0.14,3
0.36,-0.08,2
0.36,-0.05,1
0.36,-0.01,2
0.36,0.02,2
0.36,0.06,2
0.37,0.09,1
0.38,0.13,3
0.39,0.17,2
0.41,0.22,1
0.43,0.26,1
0.46,0.31,2
0.49,0.36,1
0.53,0.41,1
0.59,0.46,1
0.65,0.51,1
0.74,0.56,1
0.84,0.6,1
0.97,0.63,1
1.14,0.63,1
1.33,0.58,1
1.53,0.44,1
1.68,0.2,1
1.71,-0.13,1
1.56,-0.44,1
1.28,-0.62,1
0.99,-0.63,1
0.75,-0.53,1
0.59,-0.35,2
0.5,-0.13,1
0.77,0.54,2
1.91,0.09,1
0.52,-0.04,1
0.52,-0.05,4
0.51,-0.06,2
0.51,-0.07,3
0.5,-0.07,1
0.5,-0.08,2
0.49,-0.08,2
0.48,-0.08,1
0.48,-0.09,2
0.47,-0.09,3
0.46,-0.09,2
0.45,-0.08,3
0.44,-0.08,1
0.44,-0.07,3
0.43,-0.07,2
0.43,-0.06,2
0.42,-0.05,2
0.42,-0.04,3
0.42,-0.03,2
0.42,-0.02,1
0.42,-0.01,2
0.42,0.0,2
0.42,0.01,1
0.42,0.02,2
0.42,0.03,1
0.42,0.04,1
0.43,0.05,2
0.43,0.06,4
0.43,0.07,1
0.44,0.08,5
0.44,0.09,2
0.45,0.1,3
0.46,0.11,4
0.46,0.12,1
0.47,0.13,1
0.49,0.15,3
0.5,0.16,1
0.51,0.18,1
0.53,0.19,2
0.54,0.2,2
0.56,0.21,1
0.57,0.22,2
0.59,0.23,1
0.63,0.25,1
0.65,0.25,2
0.68,0.26,1
0.7,0.26,1
0.73,0.27,2
0.76,0.27,1
0.79,0.27,1
0.82,0.27,1
0.85,0.26,1
0.89,0.25,1
0.92,0.23,2
0.99,0.19,1
1.01,0.16,1
1.04,0.13,2
1.06,0.09,1
1.08,0.05,1
1.08,-0.05,1
1.07,-0.1,1
1.05,-0.14,2
1.02,-0.17,1
0.98,-0.2,2
0.93,-0.22,1
0.88,-0.22,2
0.83,-0.21,1
0.79,-0.19,2
0.75,-0.15,1
0.72,-0.1,1
0.71,-0.03,2
0.71,0.04,4
0.83,0.21,1
0.99,0.26,1
1.21,0.17,1
1.23,-0.17,1
0.85,-0.22,1
1.12,0.25,2
1.13,0.21,1
1.15,0.17,2
1.16,0.13,1
1.17,0.09,1
1.17,0.04,1
1.17,0.0,1
1.17,-0.04,1
1.17,-0.08,1
1.16,-0.13,2
1.15,-0.17,1
1.14,-0.21,1
1.12,-0.25,1
1.1,-0.29,1
1.08,-0.32,1
1.06,-0.36,1
1.03,-0.39,1
1.01,-0.42,1
0.98,-0.45,1
0.95,-0.47,1
0.91,-0.5,2
0.88,-0.52,1
0.85,-0.53,1
0.81,-0.55,1
0.78,-0.56,1
0.74,-0.57,1
0.71,-0.57,1
0.67,-0.58,1
0.61,-0.58,1
0.57,-0.57,1
0.54,-0.57,1
0.51,-0.56,1
0.48,-0.55,2
0.45,-0.54,1
0.42,-0.53,1
0.4,-0.52,1
0.37,-0.5,3
0.35,-0.49,1
0.32,-0.47,2
0.28,-0.43,1
0.26,-0.41,2
0.25,-0.39,2
0.23,-0.36,1
0.21,-0.34,2
0.2,-0.32,2
0.19,-0.29,1
0.18,-0.27,2
0.17,-0.24,1
0.16,-0.22,3
0.15,-0.19,2
0.14,-0.16,4
0.14,-0.13,2
0.13,-0.1,2
0.13,-0.07,4
0.13,0.02,2
0.13,0.05,3
0.13,0.09,3
0.14,0.12,2
0.15,0.16,2
0.18,0.27,2
0.19,0.31,2
0.21,0.36,1
0.23,0.4,1
0.25,0.45,2
0.28,0.5,1
0.32,0.55,1
0.36,0.61,1
0.4,0.67,1
0.46,0.73,1
0.53,0.8,1
0.62,0.87,1
0.73,0.94,1
0.86,1.0,1
1.03,1.06,1
1.25,1.09,1
1.53,1.07,1
1.84,0.95,1
2.17,0.69,1
2.4,0.25,1
2.39,-0.3,1
2.12,-0.78,1
1.7,-1.05,1
1.28,-1.1,1
0.94,-1.02,1
0.69,-0.87,1
0.52,-0.7,1
0.41,-0.51,1
0.34,-0.32,1
0.3,-0.12,2
0.31,0.11,2
0.64,0.85,1
2.2,1.17,1
0.87,-1.1,1
0.46,0.54,1
0.49,0.55,1
0.51,0.55,1
0.54,0.55,1
0.57,0.55,1
0.59,0.54,1
0.62,0.54,1
0.68,0.53,2
0.71,0.52,1
0.74,0.51,1
0.77,0.5,1
0.8,0.49,2
0.83,0.47,1
0.86,0.45,1
0.89,0.44,1
0.91,0.41,1
0.94,0.39,1
0.97,0.37,1
0.99,0.34,1
1.01,0.31,1
1.04,0.28,2
1.06,0.24,1
1.07,0.21,1
1.09,0.17,1
1.1,0.13,1
1.11,0.1,1
1.12,0.06,1
